gamePk,team_name,norm_x,period_1_side
2015020330,New York Rangers,-58.5,right
2015020331,Nashville Predators,58.5,left
2015020331,Philadelphia Flyers,-63.75,right
2015020332,Minnesota Wild,-60.0,right
2015020332,Winnipeg Jets,57.0,left
2015020333,Anaheim Ducks,61.5,left
2015020333,Chicago Blackhawks,-61.75,right
2015020334,Tampa Bay Lightning,54.5,left
2015020334,Washington Capitals,-58.5,right
2015020335,Buffalo Sabres,53.0,left
2015020335,Carolina Hurricanes,-71.0,right
2015020336,Montréal Canadiens,-60.0,right
2015020336,New Jersey Devils,70.0,left
2015020337,Columbus Blue Jackets,-67.25,right
2015020337,Pittsburgh Penguins,62.5,left
2015020338,Detroit Red Wings,-74.75,right
2015020338,Edmonton Oilers,75.0,left
2015020339,Florida Panthers,-73.0,right
2015020339,New York Islanders,68.0,left
2015020340,Dallas Stars,-78.0,right
2015020340,Vancouver Canucks,49.0,left
2015020341,Arizona Coyotes,62.0,left
2015020341,Calgary Flames,-57.75,right
2015020342,New York Rangers,-55.0,right
2015020342,Philadelphia Flyers,62.5,left
2015020343,Toronto Maple Leafs,-57.5,right
2015020343,Washington Capitals,51.5,left
2015020344,Montréal Canadiens,-69.75,right
2015020344,New Jersey Devils,64.75,left
2015020345,New York Islanders,-60.0,right
2015020345,Tampa Bay Lightning,50.0,left
2015020346,Edmonton Oilers,-64.0,right
2015020346,Pittsburgh Penguins,62.5,left
2015020347,Columbus Blue Jackets,-63.5,right
2015020347,St. Louis Blues,70.0,left
2015020348,Buffalo Sabres,-58.0,right
2015020348,Nashville Predators,60.0,left
2015020349,Dallas Stars,59.25,left
2015020349,Minnesota Wild,-46.75,right
2015020350,Colorado Avalanche,-62.0,right
2015020350,Winnipeg Jets,65.5,left
2015020351,Arizona Coyotes,54.5,left
2015020351,Ottawa Senators,-56.0,right
2015020352,Calgary Flames,-62.0,right
2015020352,San Jose Sharks,72.5,left
2015020353,Chicago Blackhawks,66.75,left
2015020353,Los Angeles Kings,-71.0,right
2015020354,Detroit Red Wings,-56.25,right
2015020354,Florida Panthers,64.0,left
2015020355,Colorado Avalanche,67.0,left
2015020355,New York Islanders,-73.0,right
2015020356,Carolina Hurricanes,77.5,left
2015020356,New York Rangers,-71.5,right
2015020357,Edmonton Oilers,58.0,left
2015020357,Toronto Maple Leafs,-54.0,right
2015020358,Anaheim Ducks,68.0,left
2015020358,Vancouver Canucks,-65.0,right
2015020359,Colorado Avalanche,-55.0,right
2015020359,New Jersey Devils,59.0,left
2015020360,Columbus Blue Jackets,59.5,left
2015020360,Montréal Canadiens,-62.0,right
2015020361,Ottawa Senators,71.0,left
2015020361,Philadelphia Flyers,-62.0,right
2015020362,Buffalo Sabres,66.0,left
2015020362,Detroit Red Wings,-76.5,right
2015020363,Florida Panthers,-54.5,right
2015020363,St. Louis Blues,54.0,left
2015020364,Arizona Coyotes,-51.5,right
2015020364,Nashville Predators,61.0,left
2015020365,Chicago Blackhawks,-67.0,right
2015020365,Minnesota Wild,69.0,left
2015020366,Calgary Flames,-68.25,right
2015020366,Dallas Stars,69.0,left
2015020367,Los Angeles Kings,-65.5,right
2015020367,Vancouver Canucks,64.0,left
2015020368,Pittsburgh Penguins,-68.0,right
2015020368,San Jose Sharks,69.5,left
2015020369,Toronto Maple Leafs,70.0,left
2015020369,Winnipeg Jets,-61.0,right
2015020370,New York Islanders,-69.0,right
2015020370,New York Rangers,64.0,left
2015020371,Boston Bruins,67.0,left
2015020371,Edmonton Oilers,-72.0,right
2015020372,Anaheim Ducks,73.5,left
2015020372,Tampa Bay Lightning,-69.0,right
2015020373,Colorado Avalanche,65.5,left
2015020373,New York Rangers,-73.0,right
2015020374,Carolina Hurricanes,-64.5,right
2015020374,New Jersey Devils,75.0,left
2015020375,Montréal Canadiens,-71.0,right
2015020375,Washington Capitals,64.0,left
2015020376,Chicago Blackhawks,-60.0,right
2015020376,Ottawa Senators,72.75,left
2015020377,Arizona Coyotes,61.0,left
2015020377,Detroit Red Wings,-59.0,right
2015020378,Florida Panthers,-59.0,right
2015020378,Nashville Predators,65.0,left
2015020379,Minnesota Wild,-51.0,right
2015020379,Toronto Maple Leafs,66.0,left
2015020380,Dallas Stars,68.0,left
2015020380,Vancouver Canucks,-69.0,right
2015020381,Arizona Coyotes,-61.0,right
2015020381,Buffalo Sabres,62.0,left
2015020382,New Jersey Devils,71.5,left
2015020382,Philadelphia Flyers,-76.0,right
2015020383,Columbus Blue Jackets,-56.0,right
2015020383,Florida Panthers,59.0,left
2015020384,New York Islanders,-72.5,right
2015020384,St. Louis Blues,65.0,left
2015020385,Boston Bruins,66.0,left
2015020385,Calgary Flames,-69.25,right
2015020386,Dallas Stars,65.0,left
2015020386,Edmonton Oilers,-71.0,right
2015020387,Anaheim Ducks,75.5,left
2015020387,San Jose Sharks,-57.5,right
2015020388,Washington Capitals,67.25,left
2015020388,Winnipeg Jets,-63.5,right
2015020389,Los Angeles Kings,-66.5,right
2015020389,Pittsburgh Penguins,67.0,left
2015020390,New York Islanders,-67.5,right
2015020390,Ottawa Senators,65.75,left
2015020391,Detroit Red Wings,-66.5,right
2015020391,Nashville Predators,67.5,left
2015020392,Carolina Hurricanes,-70.0,right
2015020392,Montréal Canadiens,62.0,left
2015020393,St. Louis Blues,68.0,left
2015020393,Toronto Maple Leafs,-66.0,right
2015020394,Columbus Blue Jackets,61.0,left
2015020394,Philadelphia Flyers,-48.0,right
2015020395,Colorado Avalanche,55.5,left
2015020395,Minnesota Wild,-60.0,right
2015020396,Boston Bruins,59.0,left
2015020396,Vancouver Canucks,-65.0,right
2015020397,San Jose Sharks,67.0,left
2015020397,Tampa Bay Lightning,-58.5,right
2015020398,Arizona Coyotes,63.0,left
2015020398,Carolina Hurricanes,-65.0,right
2015020399,Chicago Blackhawks,-66.0,right
2015020399,Winnipeg Jets,67.0,left
2015020400,Florida Panthers,-72.5,right
2015020400,New Jersey Devils,73.0,left
2015020401,New York Rangers,-67.0,right
2015020401,Ottawa Senators,69.0,left
2015020402,Buffalo Sabres,65.0,left
2015020402,Edmonton Oilers,-72.0,right
2015020403,Anaheim Ducks,74.0,left
2015020403,Pittsburgh Penguins,-58.5,right
2015020404,Los Angeles Kings,-65.5,right
2015020404,Tampa Bay Lightning,75.5,left
2015020405,Boston Bruins,72.0,left
2015020405,Nashville Predators,-70.5,right
2015020406,Colorado Avalanche,-66.25,right
2015020406,Minnesota Wild,68.5,left
2015020407,Buffalo Sabres,60.0,left
2015020407,Vancouver Canucks,-58.5,right
2015020408,New York Islanders,67.0,left
2015020408,Philadelphia Flyers,-67.0,right
2015020409,Detroit Red Wings,62.5,left
2015020409,Washington Capitals,-57.0,right
2015020410,Columbus Blue Jackets,-66.25,right
2015020410,Los Angeles Kings,59.25,left
2015020411,New Jersey Devils,61.0,left
2015020411,Toronto Maple Leafs,-62.0,right
2015020412,Florida Panthers,-73.5,right
2015020412,Ottawa Senators,49.0,left
2015020413,Arizona Coyotes,-63.0,right
2015020413,St. Louis Blues,64.5,left
2015020414,Chicago Blackhawks,-59.5,right
2015020414,Nashville Predators,73.0,left
2015020415,Carolina Hurricanes,64.0,left
2015020415,Dallas Stars,-66.0,right
2015020416,Calgary Flames,-55.0,right
2015020416,San Jose Sharks,68.0,left
2015020417,Boston Bruins,67.0,left
2015020417,Montréal Canadiens,-58.0,right
2015020418,Colorado Avalanche,-61.5,right
2015020418,Pittsburgh Penguins,68.0,left
2015020419,Edmonton Oilers,-77.25,right
2015020419,San Jose Sharks,61.75,left
2015020420,New York Rangers,64.0,left
2015020420,Vancouver Canucks,-69.0,right
2015020421,Detroit Red Wings,-60.0,right
2015020421,Montréal Canadiens,66.5,left
2015020422,Ottawa Senators,-64.5,right
2015020422,Tampa Bay Lightning,54.0,left
2015020423,Florida Panthers,-65.0,right
2015020423,Washington Capitals,62.0,left
2015020424,Philadelphia Flyers,-39.5,right
2015020424,St. Louis Blues,63.0,left
2015020425,Chicago Blackhawks,-64.5,right
2015020425,Nashville Predators,72.5,left
2015020426,Columbus Blue Jackets,63.0,left
2015020426,Winnipeg Jets,-68.0,right
2015020427,Buffalo Sabres,69.5,left
2015020427,Calgary Flames,-60.0,right
2015020428,Detroit Red Wings,-72.75,right
2015020428,New Jersey Devils,71.75,left
2015020429,Los Angeles Kings,-67.0,right
2015020429,Pittsburgh Penguins,71.5,left
2015020430,Chicago Blackhawks,-67.5,right
2015020430,Winnipeg Jets,73.0,left
2015020431,Dallas Stars,-61.5,right
2015020431,Philadelphia Flyers,63.0,left
2015020432,Edmonton Oilers,-62.0,right
2015020432,New York Rangers,62.0,left
2015020433,Arizona Coyotes,57.0,left
2015020433,Minnesota Wild,-61.5,right
2015020434,Anaheim Ducks,62.0,left
2015020434,Carolina Hurricanes,-68.0,right
2015020435,Boston Bruins,46.0,left
2015020435,Florida Panthers,-61.0,right
2015020436,Buffalo Sabres,70.5,left
2015020436,Los Angeles Kings,-70.75,right
2015020437,Montréal Canadiens,-73.0,right
2015020437,Ottawa Senators,66.0,left
2015020438,Tampa Bay Lightning,68.0,left
2015020438,Washington Capitals,-36.0,right
2015020439,Columbus Blue Jackets,-68.5,right
2015020439,New York Islanders,65.0,left
2015020440,Dallas Stars,-58.0,right
2015020440,St. Louis Blues,57.0,left
2015020441,Colorado Avalanche,-68.0,right
2015020441,Nashville Predators,55.0,left
2015020442,Arizona Coyotes,65.75,left
2015020442,Carolina Hurricanes,-59.75,right
2015020443,Calgary Flames,-72.75,right
2015020443,New York Rangers,48.0,left
2015020444,Minnesota Wild,-68.5,right
2015020444,San Jose Sharks,69.5,left
2015020445,New Jersey Devils,63.0,left
2015020445,New York Islanders,-71.5,right
2015020446,Colorado Avalanche,-61.5,right
2015020446,St. Louis Blues,60.5,left
2015020447,Chicago Blackhawks,-75.0,right
2015020447,Vancouver Canucks,58.0,left
2015020448,Boston Bruins,63.0,left
2015020448,Edmonton Oilers,-56.5,right
2015020449,Pittsburgh Penguins,65.0,left
2015020449,Washington Capitals,-65.5,right
2015020450,Columbus Blue Jackets,-60.0,right
2015020450,Tampa Bay Lightning,51.5,left
2015020451,Los Angeles Kings,-56.5,right
2015020451,Ottawa Senators,59.0,left
2015020452,Buffalo Sabres,72.0,left
2015020452,Detroit Red Wings,-69.0,right
2015020453,Buffalo Sabres,56.0,left
2015020453,New Jersey Devils,-64.5,right
2015020454,Florida Panthers,73.5,left
2015020454,New York Islanders,-72.0,right
2015020455,Edmonton Oilers,71.5,left
2015020455,New York Rangers,-69.0,right
2015020456,Carolina Hurricanes,52.0,left
2015020456,Philadelphia Flyers,-57.75,right
2015020457,Tampa Bay Lightning,51.75,left
2015020457,Toronto Maple Leafs,-56.25,right
2015020458,Montréal Canadiens,-60.0,right
2015020458,San Jose Sharks,79.5,left
2015020459,Calgary Flames,-69.75,right
2015020459,Nashville Predators,70.0,left
2015020460,Minnesota Wild,-66.0,right
2015020460,Vancouver Canucks,52.0,left
2015020461,St. Louis Blues,60.0,left
2015020461,Winnipeg Jets,-65.5,right
2015020462,Chicago Blackhawks,-67.0,right
2015020462,Colorado Avalanche,64.5,left
2015020463,Columbus Blue Jackets,68.5,left
2015020463,Dallas Stars,-63.0,right
2015020464,Ottawa Senators,57.0,left
2015020464,Washington Capitals,-66.0,right
2015020465,Boston Bruins,48.0,left
2015020465,Pittsburgh Penguins,-52.0,right
2015020466,Anaheim Ducks,-55.0,right
2015020466,Buffalo Sabres,58.0,left
2015020467,Florida Panthers,-63.0,right
2015020467,New Jersey Devils,58.5,left
2015020468,Philadelphia Flyers,-62.5,right
2015020468,Vancouver Canucks,52.0,left
2015020469,San Jose Sharks,53.25,left
2015020469,Toronto Maple Leafs,-66.5,right
2015020470,Los Angeles Kings,60.0,left
2015020470,Montréal Canadiens,-73.0,right
2015020471,Nashville Predators,-68.5,right
2015020471,St. Louis Blues,68.0,left
2015020472,Minnesota Wild,-55.0,right
2015020472,New York Rangers,77.0,left
2015020473,Chicago Blackhawks,-70.0,right
2015020473,Edmonton Oilers,55.0,left
2015020474,Calgary Flames,63.5,left
2015020474,Dallas Stars,-65.0,right
2015020475,Colorado Avalanche,-52.0,right
2015020475,New York Islanders,67.0,left
2015020476,Arizona Coyotes,65.5,left
2015020476,Columbus Blue Jackets,-61.0,right
2015020477,Boston Bruins,-59.0,right
2015020477,Pittsburgh Penguins,64.0,left
2015020478,Tampa Bay Lightning,62.0,left
2015020478,Washington Capitals,-63.0,right
2015020479,Carolina Hurricanes,-54.0,right
2015020479,Florida Panthers,60.5,left
2015020480,Ottawa Senators,55.0,left
2015020480,San Jose Sharks,-69.0,right
2015020481,Detroit Red Wings,-78.0,right
2015020481,Vancouver Canucks,75.5,left
2015020482,New York Rangers,71.0,left
2015020482,Winnipeg Jets,-69.0,right
2015020483,Buffalo Sabres,62.0,left
2015020483,Chicago Blackhawks,-66.0,right
2015020484,Calgary Flames,-55.0,right
2015020484,St. Louis Blues,64.0,left
2015020485,Los Angeles Kings,55.0,left
2015020485,Toronto Maple Leafs,-62.5,right
2015020486,Anaheim Ducks,-64.0,right
2015020486,New Jersey Devils,66.0,left
2015020487,Carolina Hurricanes,-70.0,right
2015020487,Pittsburgh Penguins,60.5,left
2015020488,Columbus Blue Jackets,-71.0,right
2015020488,Philadelphia Flyers,58.5,left
2015020489,Dallas Stars,-68.5,right
2015020489,Montréal Canadiens,68.0,left
2015020490,Minnesota Wild,-56.0,right
2015020490,Nashville Predators,57.0,left
2015020491,Arizona Coyotes,60.0,left
2015020491,New York Islanders,-43.0,right
2015020492,Colorado Avalanche,-73.5,right
2015020492,Edmonton Oilers,64.5,left
2015020493,Florida Panthers,-68.0,right
2015020493,Vancouver Canucks,58.0,left
2015020494,Boston Bruins,58.5,left
2015020494,New Jersey Devils,-60.0,right
2015020495,Ottawa Senators,-44.0,right
2015020495,Tampa Bay Lightning,60.0,left
2015020496,Calgary Flames,73.0,left
2015020496,Detroit Red Wings,-67.5,right
2015020497,New York Rangers,-66.0,right
2015020497,Washington Capitals,66.0,left
2015020498,Chicago Blackhawks,-75.5,right
2015020498,San Jose Sharks,67.0,left
2015020499,Anaheim Ducks,77.5,left
2015020499,New York Islanders,-64.0,right
2015020500,Philadelphia Flyers,-58.0,right
2015020500,St. Louis Blues,58.0,left
2015020501,Columbus Blue Jackets,-61.0,right
2015020501,Pittsburgh Penguins,65.0,left
2015020502,Carolina Hurricanes,-69.0,right
2015020502,Washington Capitals,61.0,left
2015020503,Montréal Canadiens,-66.5,right
2015020503,Nashville Predators,53.5,left
2015020504,Dallas Stars,54.0,left
2015020504,Minnesota Wild,-68.0,right
2015020505,Colorado Avalanche,-57.0,right
2015020505,Toronto Maple Leafs,67.0,left
2015020506,Edmonton Oilers,-62.0,right
2015020506,Winnipeg Jets,58.0,left
2015020507,Boston Bruins,57.5,left
2015020507,St. Louis Blues,-56.0,right
2015020508,Anaheim Ducks,60.0,left
2015020508,New York Rangers,-72.75,right
2015020509,Detroit Red Wings,-64.5,right
2015020509,New Jersey Devils,69.5,left
2015020510,Tampa Bay Lightning,66.0,left
2015020510,Vancouver Canucks,-56.0,right
2015020511,Florida Panthers,-72.0,right
2015020511,Ottawa Senators,70.0,left
2015020512,Minnesota Wild,-72.0,right
2015020512,Montréal Canadiens,52.0,left
2015020513,Chicago Blackhawks,68.0,left
2015020513,Dallas Stars,-65.0,right
2015020514,Calgary Flames,-59.5,right
2015020514,Winnipeg Jets,63.0,left
2015020515,Arizona Coyotes,67.5,left
2015020515,Toronto Maple Leafs,-64.0,right
2015020516,Los Angeles Kings,-61.0,right
2015020516,San Jose Sharks,63.5,left
2015020517,Boston Bruins,61.0,left
2015020517,Buffalo Sabres,-64.0,right
2015020518,Columbus Blue Jackets,-60.0,right
2015020518,Tampa Bay Lightning,53.0,left
2015020519,Montréal Canadiens,61.0,left
2015020519,Washington Capitals,-65.0,right
2015020520,Carolina Hurricanes,-70.0,right
2015020520,New Jersey Devils,68.5,left
2015020521,Dallas Stars,-70.0,right
2015020521,St. Louis Blues,67.0,left
2015020522,Detroit Red Wings,-70.0,right
2015020522,Nashville Predators,66.5,left
2015020523,Minnesota Wild,-66.0,right
2015020523,Pittsburgh Penguins,62.0,left
2015020524,Arizona Coyotes,52.0,left
2015020524,Los Angeles Kings,-68.5,right
2015020525,Edmonton Oilers,69.0,left
2015020525,Vancouver Canucks,-63.5,right
2015020526,Boston Bruins,-62.0,right
2015020526,Ottawa Senators,62.5,left
2015020527,Columbus Blue Jackets,74.0,left
2015020527,Florida Panthers,-66.0,right
2015020528,New York Islanders,-59.5,right
2015020528,Toronto Maple Leafs,73.0,left
2015020529,Dallas Stars,-76.0,right
2015020529,St. Louis Blues,72.0,left
2015020530,Carolina Hurricanes,65.0,left
2015020530,Chicago Blackhawks,-73.0,right
2015020531,Pittsburgh Penguins,59.0,left
2015020531,Winnipeg Jets,-54.0,right
2015020532,Arizona Coyotes,63.0,left
2015020532,Colorado Avalanche,-61.25,right
2015020533,Anaheim Ducks,62.0,left
2015020533,Philadelphia Flyers,-55.0,right
2015020534,Calgary Flames,-66.0,right
2015020534,Edmonton Oilers,66.0,left
2015020535,Buffalo Sabres,60.0,left
2015020535,Washington Capitals,-58.0,right
2015020536,Montréal Canadiens,-60.0,right
2015020536,Tampa Bay Lightning,67.0,left
2015020537,Nashville Predators,64.0,left
2015020537,New York Rangers,-66.5,right
2015020538,Detroit Red Wings,65.0,left
2015020538,Minnesota Wild,-64.5,right
2015020539,Los Angeles Kings,64.0,left
2015020539,Vancouver Canucks,-52.0,right
2015020540,Colorado Avalanche,-71.0,right
2015020540,San Jose Sharks,63.0,left
2015020541,Boston Bruins,60.0,left
2015020541,Ottawa Senators,-53.0,right
2015020542,New York Islanders,63.0,left
2015020542,Toronto Maple Leafs,-65.5,right
2015020543,Carolina Hurricanes,-55.5,right
2015020543,New Jersey Devils,66.0,left
2015020544,Columbus Blue Jackets,-55.0,right
2015020544,Dallas Stars,68.0,left
2015020545,Florida Panthers,-59.0,right
2015020545,Montréal Canadiens,58.5,left
2015020546,Nashville Predators,-59.0,right
2015020546,St. Louis Blues,68.5,left
2015020547,Detroit Red Wings,78.5,left
2015020547,Winnipeg Jets,-58.0,right
2015020548,Anaheim Ducks,75.0,left
2015020548,Calgary Flames,-55.0,right
2015020549,Edmonton Oilers,-68.0,right
2015020549,Los Angeles Kings,68.5,left
2015020550,Arizona Coyotes,50.0,left
2015020550,Chicago Blackhawks,-66.0,right
2015020551,Pittsburgh Penguins,71.0,left
2015020551,Toronto Maple Leafs,-76.0,right
2015020552,Buffalo Sabres,78.0,left
2015020552,Washington Capitals,-74.5,right
2015020553,New Jersey Devils,-53.0,right
2015020553,Ottawa Senators,52.5,left
2015020554,New York Rangers,-51.5,right
2015020554,Tampa Bay Lightning,63.0,left
2015020555,Philadelphia Flyers,-60.0,right
2015020555,San Jose Sharks,68.0,left
2015020556,Buffalo Sabres,54.5,left
2015020556,New York Islanders,-62.5,right
2015020557,Detroit Red Wings,-64.5,right
2015020557,Pittsburgh Penguins,69.0,left
2015020558,Carolina Hurricanes,-74.0,right
2015020558,Washington Capitals,63.0,left
2015020559,Minnesota Wild,-76.0,right
2015020559,St. Louis Blues,60.0,left
2015020560,Chicago Blackhawks,69.5,left
2015020560,Colorado Avalanche,-60.0,right
2015020561,Dallas Stars,-69.0,right
2015020561,Nashville Predators,61.0,left
2015020562,Calgary Flames,-63.5,right
2015020562,Los Angeles Kings,53.0,left
2015020563,Anaheim Ducks,71.5,left
2015020563,Edmonton Oilers,-66.0,right
2015020564,Arizona Coyotes,58.5,left
2015020564,Winnipeg Jets,-64.0,right
2015020565,Boston Bruins,-58.0,right
2015020565,Montréal Canadiens,59.0,left
2015020566,Anaheim Ducks,67.0,left
2015020566,Vancouver Canucks,-68.5,right
2015020567,Buffalo Sabres,61.0,left
2015020567,Detroit Red Wings,-64.0,right
2015020568,Arizona Coyotes,59.0,left
2015020568,Edmonton Oilers,-68.0,right
2015020569,Los Angeles Kings,-59.0,right
